index,lon,lat,alt,time
5452,100.505952,13.721489,9.7,2018-07-24 07:47:13
5453,100.505977,13.721517,9.7,2018-07-24 07:47:14
5454,100.506008,13.721553,9.7,2018-07-24 07:47:15
5455,100.506037,13.721578,9.7,2018-07-24 07:47:16
5456,100.506066,13.721623,9.8,2018-07-24 07:47:17
5457,100.5061,13.72167,9.8,2018-07-24 07:47:18
5458,100.506124,13.721697,9.8,2018-07-24 07:47:19
5459,100.506146,13.721721,9.8,2018-07-24 07:47:20
5460,100.506189,13.721738,9.8,2018-07-24 07:47:22
5461,100.506232,13.721753,9.9,2018-07-24 07:47:24
5462,100.506271,13.721737,9.9,2018-07-24 07:47:26
5463,100.506299,13.721757,9.9,2018-07-24 07:47:27
5464,100.506346,13.721777,9.9,2018-07-24 07:47:28
5465,100.506389,13.721803,9.9,2018-07-24 07:47:29
5466,100.506417,13.721816,10.0,2018-07-24 07:47:30
5467,100.506447,13.72183,10.0,2018-07-24 07:47:31
5468,100.506476,13.721846,10.0,2018-07-24 07:47:32
5469,100.506506,13.721855,10.0,2018-07-24 07:47:33
5470,100.506541,13.72187,10.0,2018-07-24 07:47:34
5471,100.506572,13.72188,10.0,2018-07-24 07:47:35
5472,100.506605,13.721888,10.0,2018-07-24 07:47:36
5473,100.50666,13.721886,10.0,2018-07-24 07:47:38
5474,100.506689,13.721884,10.0,2018-07-24 07:47:39
5475,100.506746,13.721857,10.0,2018-07-24 07:47:41
5476,100.506768,13.721838,10.0,2018-07-24 07:47:42
5477,100.506797,13.721823,10.0,2018-07-24 07:47:43
5478,100.506825,13.721813,10.0,2018-07-24 07:47:44
5479,100.506855,13.721806,10.0,2018-07-24 07:47:45
5480,100.50689,13.721799,10.0,2018-07-24 07:47:46
5481,100.506929,13.721785,10.0,2018-07-24 07:47:47
5482,100.506963,13.721769,10.0,2018-07-24 07:47:48
5483,100.506996,13.721765,10.0,2018-07-24 07:47:49
5484,100.507026,13.721756,10.0,2018-07-24 07:47:50
5485,100.507076,13.721736,10.1,2018-07-24 07:47:52
5486,100.5071,13.721722,10.1,2018-07-24 07:47:53
5487,100.507124,13.721706,10.1,2018-07-24 07:47:54
5488,100.50717,13.72169,10.1,2018-07-24 07:47:56
5489,100.507197,13.721666,10.1,2018-07-24 07:47:57
5490,100.507231,13.721652,10.2,2018-07-24 07:47:58
5491,100.50726,13.721639,10.2,2018-07-24 07:47:59
5492,100.507291,13.72164,10.2,2018-07-24 07:48:00
5493,100.507335,13.721625,10.2,2018-07-24 07:48:02
5494,100.507342,13.7216,10.2,2018-07-24 07:48:03
5495,100.507366,13.721579,10.2,2018-07-24 07:48:04
5496,100.507404,13.721542,10.2,2018-07-24 07:48:06
5497,100.507438,13.721542,10.2,2018-07-24 07:48:07
5498,100.507485,13.721532,10.2,2018-07-24 07:48:09
5499,100.507524,13.721558,10.2,2018-07-24 07:48:10
5500,100.507557,13.721567,10.2,2018-07-24 07:48:11
5501,100.507589,13.72157,10.1,2018-07-24 07:48:12
5502,100.50762,13.721577,10.1,2018-07-24 07:48:13
5503,100.507649,13.721582,10.1,2018-07-24 07:48:14
5504,100.5077,13.721596,10.1,2018-07-24 07:48:16
5505,100.50775,13.721601,10.1,2018-07-24 07:48:18
5506,100.507798,13.721597,10.0,2018-07-24 07:48:20
5507,100.507854,13.721599,10.0,2018-07-24 07:48:22
5508,100.507914,13.721607,9.9,2018-07-24 07:48:24
5509,100.507948,13.721611,9.9,2018-07-24 07:48:25
5510,100.507981,13.721608,9.9,2018-07-24 07:48:26
5511,100.508031,13.721592,9.8,2018-07-24 07:48:28
5512,100.508077,13.721576,9.8,2018-07-24 07:48:30
5513,100.508121,13.72158,9.7,2018-07-24 07:48:32
5514,100.508158,13.721594,9.4,2018-07-24 07:48:34
5515,100.508198,13.721604,9.4,2018-07-24 07:48:36
5516,100.508243,13.721616,9.4,2018-07-24 07:48:38
5517,100.508281,13.721637,9.3,2018-07-24 07:48:40
5518,100.508313,13.721636,9.3,2018-07-24 07:48:41
5519,100.508354,13.721642,9.3,2018-07-24 07:48:43
5520,100.508382,13.72164,9.3,2018-07-24 07:48:44
5521,100.508422,13.721634,9.3,2018-07-24 07:48:45
5522,100.508473,13.721627,9.3,2018-07-24 07:48:46
5523,100.508507,13.721634,9.2,2018-07-24 07:48:47
5524,100.50854,13.721642,9.2,2018-07-24 07:48:48
5525,100.508569,13.72165,9.2,2018-07-24 07:48:49
5526,100.508598,13.721638,9.1,2018-07-24 07:48:50
5527,100.508637,13.721645,9.1,2018-07-24 07:48:52
5528,100.508678,13.721637,9.1,2018-07-24 07:48:54
5529,100.508699,13.721659,9.1,2018-07-24 07:48:55
5530,100.508745,13.721683,9.1,2018-07-24 07:48:57
5531,100.508773,13.721694,9.0,2018-07-24 07:48:58
5532,100.508803,13.721685,9.0,2018-07-24 07:48:59
5533,100.508871,13.721697,9.6,2018-07-24 07:49:01
5534,100.508906,13.721699,9.7,2018-07-24 07:49:02
5535,100.508967,13.721697,9.7,2018-07-24 07:49:04
5536,100.508997,13.721711,9.7,2018-07-24 07:49:06
5537,100.509036,13.721724,9.8,2018-07-24 07:49:08
5538,100.509067,13.721728,9.8,2018-07-24 07:49:11
5539,100.50908,13.721695,9.7,2018-07-24 07:49:17
5540,100.509072,13.721665,9.6,2018-07-24 07:49:21
5541,100.509061,13.721636,9.5,2018-07-24 07:49:23
5542,100.509047,13.721605,9.4,2018-07-24 07:49:25
5543,100.509034,13.721579,9.3,2018-07-24 07:49:26
5544,100.509021,13.721554,9.2,2018-07-24 07:49:27
5545,100.509008,13.721524,9.1,2018-07-24 07:49:28
5546,100.508997,13.72149,9.0,2018-07-24 07:49:29
5547,100.508993,13.721456,8.9,2018-07-24 07:49:30
5548,100.508988,13.721427,8.9,2018-07-24 07:49:31
5549,100.508978,13.721394,8.7,2018-07-24 07:49:32
5550,100.508967,13.721365,8.6,2018-07-24 07:49:33
5551,100.508961,13.721336,8.6,2018-07-24 07:49:34
5552,100.50895,13.721305,8.4,2018-07-24 07:49:35
5553,100.508947,13.721267,8.3,2018-07-24 07:49:36
5554,100.508954,13.72123,8.2,2018-07-24 07:49:37
5555,100.508947,13.721178,8.0,2018-07-24 07:49:39
5556,100.508938,13.721148,7.9,2018-07-24 07:49:40
5557,100.508942,13.721113,7.8,2018-07-24 07:49:41
5558,100.508948,13.721051,7.6,2018-07-24 07:49:43
5559,100.508943,13.721023,7.5,2018-07-24 07:49:44
5560,100.508933,13.720987,7.4,2018-07-24 07:49:45
5561,100.508954,13.720945,7.2,2018-07-24 07:49:47
5562,100.508974,13.720903,7.0,2018-07-24 07:49:49
5563,100.508983,13.720876,6.9,2018-07-24 07:49:50
5564,100.508983,13.720836,6.7,2018-07-24 07:49:51
5565,100.508978,13.720795,6.5,2018-07-24 07:49:52
5566,100.508967,13.72077,6.4,2018-07-24 07:49:53
5567,100.509027,13.720747,5.6,2018-07-24 07:49:55
5568,100.509073,13.720741,5.5,2018-07-24 07:49:56
5569,100.509102,13.720721,5.4,2018-07-24 07:49:57
5570,100.509129,13.72069,5.3,2018-07-24 07:49:58
5571,100.50916,13.720667,5.2,2018-07-24 07:49:59
5572,100.509184,13.720646,5.1,2018-07-24 07:50:00
5573,100.50922,13.720637,5.0,2018-07-24 07:50:01
5574,100.509251,13.720617,4.9,2018-07-24 07:50:02
5575,100.50928,13.720606,4.9,2018-07-24 07:50:03
5576,100.509325,13.720578,4.8,2018-07-24 07:50:05
5577,100.509347,13.720554,4.7,2018-07-24 07:50:06
5578,100.509378,13.720525,4.6,2018-07-24 07:50:07
5579,100.509404,13.720496,4.5,2018-07-24 07:50:08
5580,100.50943,13.720473,4.5,2018-07-24 07:50:09
5581,100.509463,13.720459,4.4,2018-07-24 07:50:10
5582,100.509491,13.720438,4.4,2018-07-24 07:50:11
5583,100.509532,13.720446,4.3,2018-07-24 07:50:12
5584,100.509574,13.720437,4.2,2018-07-24 07:50:14
5585,100.509621,13.720442,4.2,2018-07-24 07:50:16
5586,100.509668,13.720454,4.1,2018-07-24 07:50:18
5587,100.509696,13.720459,4.1,2018-07-24 07:50:19
5588,100.509728,13.720449,4.0,2018-07-24 07:50:20
5589,100.509773,13.720449,3.9,2018-07-24 07:50:21
5590,100.509813,13.720451,3.7,2018-07-24 07:50:22
5591,100.509866,13.72048,3.6,2018-07-24 07:50:23
5592,100.509901,13.720474,3.6,2018-07-24 07:50:24
5593,100.509937,13.720474,3.5,2018-07-24 07:50:25
5594,100.509973,13.72047,3.4,2018-07-24 07:50:26
5595,100.510006,13.72047,3.4,2018-07-24 07:50:27
5596,100.510006,13.720434,3.3,2018-07-24 07:50:28
5597,100.510043,13.720415,3.2,2018-07-24 07:50:30
5598,100.510073,13.720418,3.1,2018-07-24 07:50:31
5599,100.510116,13.720428,3.0,2018-07-24 07:50:32
5600,100.510157,13.720431,2.9,2018-07-24 07:50:33
5601,100.510197,13.72043,2.8,2018-07-24 07:50:34
5602,100.510237,13.720424,2.7,2018-07-24 07:50:35
5603,100.510265,13.720422,2.6,2018-07-24 07:50:36
5604,100.510311,13.720411,2.5,2018-07-24 07:50:38
5605,100.510345,13.720411,2.4,2018-07-24 07:50:39
5606,100.510401,13.720409,2.3,2018-07-24 07:50:41
5607,100.510448,13.720421,2.2,2018-07-24 07:50:43
5608,100.510483,13.720426,2.1,2018-07-24 07:50:45
5609,100.510536,13.720443,2.0,2018-07-24 07:50:47
5610,100.510568,13.720452,1.9,2018-07-24 07:50:48
5611,100.510608,13.720451,1.8,2018-07-24 07:50:49
5612,100.510639,13.72045,1.7,2018-07-24 07:50:50
5613,100.510693,13.720453,1.5,2018-07-24 07:50:52
5614,100.510724,13.720454,1.4,2018-07-24 07:50:53
5615,100.510759,13.720441,1.3,2018-07-24 07:50:54
5616,100.510789,13.720421,1.2,2018-07-24 07:50:55
5617,100.510829,13.720423,1.1,2018-07-24 07:50:56
5618,100.510858,13.7204,1.0,2018-07-24 07:50:57
5619,100.510886,13.720382,0.9,2018-07-24 07:50:58
5620,100.510928,13.720335,0.7,2018-07-24 07:51:00
5621,100.510947,13.72031,0.6,2018-07-24 07:51:01
5622,100.510974,13.72029,0.5,2018-07-24 07:51:02
5623,100.511006,13.720258,0.4,2018-07-24 07:51:03
5624,100.511036,13.720248,0.3,2018-07-24 07:51:04
5625,100.511049,13.720205,0.2,2018-07-24 07:51:05
5626,100.511066,13.720174,0.1,2018-07-24 07:51:06
5627,100.511075,13.72014,0.0,2018-07-24 07:51:07
5628,100.511065,13.720086,0.0,2018-07-24 07:51:09
5629,100.51105,13.720034,0.0,2018-07-24 07:51:10
5630,100.511039,13.719994,0.1,2018-07-24 07:51:11
5631,100.511024,13.719941,0.2,2018-07-24 07:51:12
5632,100.510998,13.719922,0.2,2018-07-24 07:51:13
5633,100.510995,13.719887,0.3,2018-07-24 07:51:14
5634,100.510992,13.719858,0.3,2018-07-24 07:51:15
5635,100.511002,13.719783,0.5,2018-07-24 07:51:16
5636,100.511018,13.719703,0.6,2018-07-24 07:51:17
5637,100.511029,13.719665,0.7,2018-07-24 07:51:18
5638,100.511029,13.719636,0.7,2018-07-24 07:51:19
5639,100.511027,13.719606,0.8,2018-07-24 07:51:20
5640,100.511012,13.719582,0.8,2018-07-24 07:51:21
5641,100.510992,13.719537,0.9,2018-07-24 07:51:23
5642,100.510981,13.719505,1.0,2018-07-24 07:51:24
5643,100.511007,13.719471,1.1,2018-07-24 07:51:25
5644,100.510995,13.719445,1.1,2018-07-24 07:51:26
5645,100.510982,13.719406,1.2,2018-07-24 07:51:28
5646,100.510951,13.719389,1.3,2018-07-24 07:51:29
5647,100.510936,13.719341,1.4,2018-07-24 07:51:32
5648,100.510926,13.719315,1.4,2018-07-24 07:51:33
5649,100.510933,13.719284,1.5,2018-07-24 07:51:34
5650,100.510927,13.719257,1.5,2018-07-24 07:51:35
5651,100.510918,13.719207,1.6,2018-07-24 07:51:37
5652,100.5109,13.719181,1.7,2018-07-24 07:51:39
5653,100.510866,13.719143,1.8,2018-07-24 07:51:41
5654,100.510792,13.719154,1.9,2018-07-24 07:51:42
5655,100.510808,13.719205,2.1,2018-07-24 07:51:43
5656,100.51082,13.719164,2.2,2018-07-24 07:51:44
5657,100.510789,13.719141,2.2,2018-07-24 07:51:45
5658,100.510769,13.71912,2.3,2018-07-24 07:51:46
5659,100.510733,13.719169,2.4,2018-07-24 07:51:48
5660,100.510689,13.719164,2.5,2018-07-24 07:51:50
5661,100.510658,13.719164,2.6,2018-07-24 07:51:52
5662,100.510602,13.719158,4.2,2018-07-24 07:51:54
5663,100.510574,13.719161,8.1,2018-07-24 07:51:55
5664,100.510525,13.719171,15.2,2018-07-24 07:51:57
5665,100.510494,13.719167,18.0,2018-07-24 07:51:58
5666,100.510461,13.719163,17.5,2018-07-24 07:51:59
5667,100.510409,13.719153,16.8,2018-07-24 07:52:01
5668,100.510353,13.719151,15.4,2018-07-24 07:52:03
5669,100.510323,13.719167,14.5,2018-07-24 07:52:04
5670,100.510291,13.719161,13.6,2018-07-24 07:52:05
5671,100.510262,13.719166,13.3,2018-07-24 07:52:06
5672,100.510218,13.719157,12.7,2018-07-24 07:52:08
5673,100.510176,13.719128,12.1,2018-07-24 07:52:10
5674,100.510136,13.719134,11.6,2018-07-24 07:52:12
5675,100.51009,13.719151,11.0,2018-07-24 07:52:14
5676,100.510042,13.719182,11.0,2018-07-24 07:52:16
5677,100.510011,13.719191,10.9,2018-07-24 07:52:17
5678,100.50998,13.7192,10.9,2018-07-24 07:52:18
5679,100.509949,13.7192,10.7,2018-07-24 07:52:19
5680,100.509919,13.719192,10.6,2018-07-24 07:52:20
5681,100.509891,13.719188,10.5,2018-07-24 07:52:21
5682,100.509863,13.719187,10.6,2018-07-24 07:52:22
5683,100.509832,13.719188,10.8,2018-07-24 07:52:23
5684,100.509788,13.719226,11.2,2018-07-24 07:52:25
5685,100.509762,13.719242,11.3,2018-07-24 07:52:26
5686,100.509712,13.719267,11.5,2018-07-24 07:52:28
5687,100.509687,13.719282,11.7,2018-07-24 07:52:29
5688,100.509664,13.719312,12.1,2018-07-24 07:52:30
5689,100.509639,13.719331,12.5,2018-07-24 07:52:31
5690,100.509607,13.71935,12.9,2018-07-24 07:52:32
5691,100.509566,13.719326,13.1,2018-07-24 07:52:34
5692,100.509518,13.719321,13.3,2018-07-24 07:52:36
5693,100.50947,13.719312,13.8,2018-07-24 07:52:38
5694,100.509438,13.719304,14.2,2018-07-24 07:52:39
5695,100.50939,13.719309,14.6,2018-07-24 07:52:41
5696,100.50935,13.71929,14.8,2018-07-24 07:52:43
5697,100.509332,13.719327,15.0,2018-07-24 07:52:47
5698,100.509328,13.719361,15.2,2018-07-24 07:52:48
5699,100.509323,13.719429,15.7,2018-07-24 07:52:50
5700,100.509321,13.719477,15.6,2018-07-24 07:52:52
5701,100.509307,13.719515,15.4,2018-07-24 07:52:56
5702,100.509291,13.719543,15.2,2018-07-24 07:53:00
5703,100.509312,13.719573,13.5,2018-07-24 07:53:03
5704,100.509338,13.719619,11.9,2018-07-24 07:53:05
5705,100.509354,13.71965,10.1,2018-07-24 07:53:06
5706,100.509379,13.719681,8.4,2018-07-24 07:53:07
5707,100.509399,13.719701,8.4,2018-07-24 07:53:08
5708,100.509424,13.719722,8.4,2018-07-24 07:53:09
5709,100.509454,13.719742,8.4,2018-07-24 07:53:10
5710,100.509525,13.719753,8.4,2018-07-24 07:53:11
5711,100.509566,13.719775,8.4,2018-07-24 07:53:12
5712,100.509617,13.719823,8.4,2018-07-24 07:53:14
5713,100.509645,13.719848,8.4,2018-07-24 07:53:15
5714,100.509682,13.719877,8.3,2018-07-24 07:53:16
5715,100.509734,13.719916,7.7,2018-07-24 07:53:18
5716,100.509759,13.719948,7.5,2018-07-24 07:53:19
5717,100.509785,13.719969,7.5,2018-07-24 07:53:20
5718,100.509854,13.719993,7.6,2018-07-24 07:53:23
5719,100.509884,13.719995,7.6,2018-07-24 07:53:25
5720,100.509937,13.719998,7.6,2018-07-24 07:53:27
5721,100.509988,13.720012,7.6,2018-07-24 07:53:29
5722,100.510023,13.720013,7.6,2018-07-24 07:53:30
5723,100.510063,13.719999,7.5,2018-07-24 07:53:32
5724,100.51011,13.719989,7.5,2018-07-24 07:53:34
5725,100.510146,13.719983,7.5,2018-07-24 07:53:35
5726,100.510184,13.71998,7.4,2018-07-24 07:53:36
5727,100.510221,13.719976,7.4,2018-07-24 07:53:37
5728,100.510274,13.719985,7.4,2018-07-24 07:53:39
5729,100.510321,13.719986,7.4,2018-07-24 07:53:41
5730,100.510349,13.719988,7.4,2018-07-24 07:53:42
5731,100.510388,13.719961,7.4,2018-07-24 07:53:44
5732,100.510429,13.719927,7.4,2018-07-24 07:53:46
5733,100.510458,13.719889,7.3,2018-07-24 07:53:48
5734,100.510473,13.719865,7.3,2018-07-24 07:53:50
5735,100.510511,13.719838,7.3,2018-07-24 07:53:52
5736,100.510535,13.719806,7.3,2018-07-24 07:53:54
5737,100.510543,13.719779,7.3,2018-07-24 07:53:55
5738,100.510574,13.71973,7.2,2018-07-24 07:53:57
5739,100.510607,13.719698,5.0,2018-07-24 07:54:00
5740,100.510565,13.719674,8.0,2018-07-24 07:54:02
5741,100.510515,13.71965,8.0,2018-07-24 07:54:04
5742,100.510467,13.719686,8.1,2018-07-24 07:54:06
5743,100.510433,13.719679,8.1,2018-07-24 07:54:07
5744,100.510395,13.719704,8.1,2018-07-24 07:54:09
5745,100.510341,13.719686,8.1,2018-07-24 07:54:11
5746,100.510317,13.719702,8.1,2018-07-24 07:54:12
5747,100.510259,13.719707,8.1,2018-07-24 07:54:14
5748,100.510217,13.719705,8.1,2018-07-24 07:54:15
5749,100.510189,13.719715,8.2,2018-07-24 07:54:16
5750,100.510148,13.719754,8.2,2018-07-24 07:54:19
5751,100.510099,13.71977,8.2,2018-07-24 07:54:21
5752,100.510065,13.719784,8.2,2018-07-24 07:54:22
5753,100.510036,13.719788,8.2,2018-07-24 07:54:23
5754,100.510002,13.719807,8.2,2018-07-24 07:54:25
5755,100.509955,13.719835,8.0,2018-07-24 07:54:27
5756,100.509926,13.719893,7.6,2018-07-24 07:54:29
5757,100.509893,13.719925,7.6,2018-07-24 07:54:31
5758,100.509872,13.719955,7.6,2018-07-24 07:54:32
5759,100.509842,13.719975,7.6,2018-07-24 07:54:33
5760,100.509822,13.720026,7.6,2018-07-24 07:54:35
5761,100.509811,13.720063,7.6,2018-07-24 07:54:36
5762,100.509786,13.720085,7.5,2018-07-24 07:54:37
5763,100.509783,13.720118,7.5,2018-07-24 07:54:39
5764,100.509757,13.720133,7.5,2018-07-24 07:54:40
5765,100.509734,13.720158,7.5,2018-07-24 07:54:41
5766,100.509693,13.720183,7.5,2018-07-24 07:54:43
5767,100.509722,13.720192,7.5,2018-07-24 07:54:44
5768,100.509686,13.720203,7.5,2018-07-24 07:54:45
5769,100.509658,13.720202,7.4,2018-07-24 07:54:46
5770,100.509623,13.720209,7.4,2018-07-24 07:54:47
5771,100.509586,13.720202,7.4,2018-07-24 07:54:48
5772,100.509578,13.720172,7.4,2018-07-24 07:54:51
5773,100.509563,13.720128,7.4,2018-07-24 07:54:52
5774,100.509524,13.719997,7.4,2018-07-24 07:54:53
5775,100.509499,13.719894,8.8,2018-07-24 07:54:54
5776,100.509478,13.719827,10.4,2018-07-24 07:54:55
5777,100.509464,13.719775,11.3,2018-07-24 07:54:56
5778,100.509456,13.719714,12.0,2018-07-24 07:54:57
5779,100.509448,13.719644,13.0,2018-07-24 07:54:58
5780,100.509434,13.71958,13.8,2018-07-24 07:54:59
5781,100.509445,13.719546,14.5,2018-07-24 07:55:00
5782,100.509471,13.71951,15.0,2018-07-24 07:55:02
5783,100.509488,13.719479,14.8,2018-07-24 07:55:03
5784,100.509508,13.719457,14.7,2018-07-24 07:55:04
5785,100.509552,13.719418,14.1,2018-07-24 07:55:06
5786,100.509575,13.719389,13.6,2018-07-24 07:55:07
5787,100.509606,13.719372,13.3,2018-07-24 07:55:08
5788,100.509629,13.719352,13.1,2018-07-24 07:55:09
5789,100.509661,13.719322,12.9,2018-07-24 07:55:10
5790,100.509711,13.71931,12.3,2018-07-24 07:55:12
5791,100.509735,13.719293,11.9,2018-07-24 07:55:13
5792,100.509753,13.71927,11.6,2018-07-24 07:55:14
5793,100.50979,13.71923,11.3,2018-07-24 07:55:16
5794,100.509824,13.719201,11.0,2018-07-24 07:55:18
5795,100.509845,13.719173,10.8,2018-07-24 07:55:19
5796,100.509867,13.719153,10.5,2018-07-24 07:55:20
5797,100.509898,13.719148,10.5,2018-07-24 07:55:21
5798,100.509939,13.719126,10.8,2018-07-24 07:55:23
5799,100.509962,13.719105,10.9,2018-07-24 07:55:25
5800,100.509993,13.719118,11.0,2018-07-24 07:55:26
5801,100.510034,13.71913,11.0,2018-07-24 07:55:27
5802,100.510051,13.719098,11.4,2018-07-24 07:55:28
5803,100.510084,13.7191,11.8,2018-07-24 07:55:29
5804,100.51012,13.719085,12.4,2018-07-24 07:55:30
5805,100.510153,13.719078,12.8,2018-07-24 07:55:31
5806,100.51018,13.719069,13.2,2018-07-24 07:55:32
5807,100.510201,13.71905,13.7,2018-07-24 07:55:33
5808,100.510252,13.719055,15.3,2018-07-24 07:55:35
5809,100.510295,13.719054,16.7,2018-07-24 07:55:36
5810,100.510339,13.719063,17.4,2018-07-24 07:55:38
5811,100.510385,13.719076,18.0,2018-07-24 07:55:40
5812,100.510427,13.71908,11.0,2018-07-24 07:55:42
5813,100.510465,13.719089,4.6,2018-07-24 07:55:43
5814,100.510497,13.719102,2.7,2018-07-24 07:55:44
5815,100.510535,13.719107,2.5,2018-07-24 07:55:45
5816,100.510604,13.719163,2.3,2018-07-24 07:55:46
5817,100.510646,13.719165,2.2,2018-07-24 07:55:47
5818,100.510686,13.71919,2.1,2018-07-24 07:55:48
5819,100.51069,13.71923,2.0,2018-07-24 07:55:49
5820,100.5107,13.719281,1.9,2018-07-24 07:55:51
5821,100.510698,13.719315,1.8,2018-07-24 07:55:52
5822,100.510711,13.719348,1.7,2018-07-24 07:55:53
5823,100.510704,13.719385,1.6,2018-07-24 07:55:54
5824,100.510696,13.719423,1.5,2018-07-24 07:55:55
5825,100.510691,13.719451,1.5,2018-07-24 07:55:56
5826,100.510681,13.719484,1.4,2018-07-24 07:55:57
5827,100.510683,13.719527,1.3,2018-07-24 07:55:59
5828,100.510676,13.719556,1.2,2018-07-24 07:56:01
5829,100.510696,13.71958,1.1,2018-07-24 07:56:02
5830,100.510689,13.71964,4.1,2018-07-24 07:56:04
5831,100.510716,13.719668,7.0,2018-07-24 07:56:06
5832,100.510682,13.71971,7.0,2018-07-24 07:56:08
5833,100.510634,13.719728,7.1,2018-07-24 07:56:09
5834,100.510601,13.719723,7.1,2018-07-24 07:56:11
5835,100.510567,13.719724,7.2,2018-07-24 07:56:12
5836,100.510532,13.71974,7.2,2018-07-24 07:56:14
5837,100.510514,13.719782,7.3,2018-07-24 07:56:15
5838,100.510475,13.719789,7.3,2018-07-24 07:56:17
5839,100.510437,13.719793,7.3,2018-07-24 07:56:19
5840,100.510393,13.719781,7.3,2018-07-24 07:56:20
5841,100.510352,13.71979,7.4,2018-07-24 07:56:21
5842,100.510279,13.719796,7.4,2018-07-24 07:56:23
5843,100.510235,13.719794,7.4,2018-07-24 07:56:24
5844,100.510186,13.71978,7.4,2018-07-24 07:56:25
5845,100.510146,13.719784,7.4,2018-07-24 07:56:26
5846,100.510105,13.719764,7.4,2018-07-24 07:56:27
5847,100.510066,13.719757,7.4,2018-07-24 07:56:28
5848,100.510038,13.719777,7.5,2018-07-24 07:56:29
5849,100.509997,13.719787,7.5,2018-07-24 07:56:30
5850,100.509968,13.719786,7.5,2018-07-24 07:56:31
5851,100.50995,13.719833,7.6,2018-07-24 07:56:32
5852,100.509915,13.719875,7.6,2018-07-24 07:56:34
5853,100.509899,13.719913,7.6,2018-07-24 07:56:36
5854,100.509857,13.71994,7.6,2018-07-24 07:56:39
5855,100.509824,13.719918,7.6,2018-07-24 07:56:41
5856,100.509795,13.719919,7.6,2018-07-24 07:56:42
5857,100.509754,13.719929,7.5,2018-07-24 07:56:43
5858,100.509716,13.719952,7.5,2018-07-24 07:56:44
5859,100.509674,13.719967,7.5,2018-07-24 07:56:45
5860,100.509632,13.71997,7.5,2018-07-24 07:56:46
5861,100.509599,13.719979,7.4,2018-07-24 07:56:47
5862,100.509572,13.719997,7.4,2018-07-24 07:56:48
5863,100.509544,13.720032,7.4,2018-07-24 07:56:49
5864,100.509515,13.720035,7.4,2018-07-24 07:56:50
5865,100.509519,13.72007,7.4,2018-07-24 07:56:52
5866,100.509511,13.7201,7.4,2018-07-24 07:56:54
5867,100.509513,13.720129,7.4,2018-07-24 07:56:55
5868,100.509602,13.720166,7.1,2018-07-24 07:56:58
5869,100.509649,13.720184,6.4,2018-07-24 07:56:59
5870,100.509694,13.720175,6.0,2018-07-24 07:57:00
5871,100.509743,13.720234,5.3,2018-07-24 07:57:01
5872,100.509789,13.720231,4.6,2018-07-24 07:57:02
5873,100.509827,13.720226,4.0,2018-07-24 07:57:03
5874,100.509876,13.720235,3.3,2018-07-24 07:57:04
5875,100.509904,13.720275,3.2,2018-07-24 07:57:05
5876,100.509931,13.720298,3.1,2018-07-24 07:57:06
5877,100.509963,13.720337,3.0,2018-07-24 07:57:07
5878,100.509984,13.720381,2.9,2018-07-24 07:57:08
5879,100.510006,13.720403,2.9,2018-07-24 07:57:09
5880,100.510032,13.720413,2.8,2018-07-24 07:57:10
5881,100.510077,13.720394,2.7,2018-07-24 07:57:12
5882,100.510114,13.720377,2.6,2018-07-24 07:57:14
5883,100.510159,13.720359,2.5,2018-07-24 07:57:16
5884,100.510197,13.720357,2.4,2018-07-24 07:57:18
5885,100.510203,13.720319,2.4,2018-07-24 07:57:20
5886,100.510239,13.720287,2.3,2018-07-24 07:57:23
5887,100.510267,13.720275,2.2,2018-07-24 07:57:25
5888,100.510303,13.720268,2.2,2018-07-24 07:57:27
5889,100.510344,13.720288,2.1,2018-07-24 07:57:28
5890,100.510378,13.720309,2.0,2018-07-24 07:57:29
5891,100.510401,13.72033,2.0,2018-07-24 07:57:30
5892,100.510441,13.720354,1.8,2018-07-24 07:57:32
5893,100.510491,13.72037,1.7,2018-07-24 07:57:34
5894,100.510527,13.720364,1.6,2018-07-24 07:57:35
5895,100.51057,13.720354,1.4,2018-07-24 07:57:36
5896,100.510598,13.72034,1.3,2018-07-24 07:57:37
5897,100.510641,13.720332,1.2,2018-07-24 07:57:38
5898,100.510671,13.720312,1.2,2018-07-24 07:57:40
5899,100.510667,13.720276,1.1,2018-07-24 07:57:42
5900,100.510686,13.720225,0.9,2018-07-24 07:57:44
5901,100.510713,13.720186,0.8,2018-07-24 07:57:46
5902,100.510745,13.720215,0.7,2018-07-24 07:57:48
5903,100.510757,13.720172,0.6,2018-07-24 07:57:49
5904,100.510781,13.72015,0.5,2018-07-24 07:57:50
5905,100.5108,13.720111,0.4,2018-07-24 07:57:51
5906,100.510809,13.720022,0.3,2018-07-24 07:57:53
5907,100.510781,13.719981,0.5,2018-07-24 07:57:54
5908,100.510745,13.719972,0.6,2018-07-24 07:57:55
5909,100.510694,13.719982,0.7,2018-07-24 07:57:57
5910,100.510655,13.720028,0.9,2018-07-24 07:57:59
5911,100.510626,13.720058,1.0,2018-07-24 07:58:00
5912,100.510594,13.72007,1.1,2018-07-24 07:58:01
5913,100.510538,13.720126,1.3,2018-07-24 07:58:03
5914,100.510509,13.720159,1.5,2018-07-24 07:58:04
5915,100.510489,13.720201,1.7,2018-07-24 07:58:05
5916,100.510471,13.720234,1.8,2018-07-24 07:58:06
5917,100.510436,13.72027,2.0,2018-07-24 07:58:08
